frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
354,1787218842.60,-2.053,5.449,0.169,0.006,1,253,1
355,1787218843.60,-2.047,5.450,0.095,0.004,1,253,1
356,1787218844.60,-2.045,5.450,0.024,0.002,1,253,1
357,1787218845.60,-2.045,5.450,0.032,0.003,1,253,1
358,1787218846.60,-2.046,5.450,0.041,0.003,1,253,1
359,1787218847.60,-2.046,5.450,0.035,0.003,1,253,1
360,1787218848.60,-2.046,5.450,0.043,0.003,1,253,1
361,1787218849.60,-2.044,5.450,-0.024,0.001,1,253,1
362,1787218850.60,-2.043,5.450,-0.087,0.001,1,253,1
363,1787218851.60,-2.043,5.450,-0.153,0.001,1,253,1
364,1787218852.60,-2.043,5.450,-0.218,0.001,1,253,1
365,1787218853.60,-2.044,5.450,-0.284,0.002,1,253,1
366,1787218854.60,-2.048,5.451,-0.353,0.004,1,253,1
367,1787218855.60,-2.053,5.453,-0.427,0.006,1,253,1
368,1787218856.60,-2.058,5.456,-0.497,0.006,1,253,1
369,1787218857.60,-2.064,5.459,-0.558,0.007,1,253,1
370,1787218858.60,-2.070,5.464,-0.622,0.008,1,253,1
371,1787218859.60,-2.077,5.469,-0.689,0.009,1,253,1
372,1787218860.60,-2.084,5.475,-0.758,0.010,1,253,1
373,1787218861.60,-2.093,5.483,-0.832,0.011,1,253,1
374,1787218862.60,-2.099,5.491,-0.909,0.012,1,253,1
375,1787218863.60,-2.097,5.489,-0.986,0.075,0,253,1
376,1787218864.60,-2.143,5.559,-0.986,0.080,0,253,1
377,1787218865.60,-2.189,5.628,-0.984,0.080,0,253,1
378,1787218866.60,-2.228,5.686,-0.984,0.060,0,253,1
379,1787218867.60,-2.230,5.690,-0.987,0.090,0,253,1
380,1787218868.60,-2.162,5.582,-0.982,0.045,0,253,1
381,1787218869.60,-2.157,5.575,-0.981,0.015,1,253,1
382,1787218870.60,-2.149,5.561,-1.086,0.053,0,253,1
383,1787218871.60,-2.096,5.408,-1.279,0.259,0,223,0
384,1787218872.60,-2.010,5.150,-1.294,0.260,0,247,0
385,1787218873.60,-1.953,4.896,-1.328,0.258,0,245,0
386,1787218874.60,-1.872,4.667,-1.055,0.242,0,253,1
387,1787218875.60,-1.703,4.508,-0.506,0.245,0,194,0
388,1787218876.60,-1.467,4.437,-0.114,0.259,0,198,0
389,1787218877.60,-1.202,4.438,0.069,0.260,0,182,0
390,1787218878.60,-0.941,4.456,0.086,0.258,0,165,0
391,1787218879.60,-0.675,4.479,0.086,0.259,0,150,0
392,1787218880.60,-0.418,4.510,0.141,0.259,0,0,0
393,1787218881.60,-0.162,4.552,0.131,0.264,0,0,0
394,1787218882.60,0.107,4.573,0.052,0.260,0,0,0
395,1787218883.60,0.360,4.597,0.114,0.261,0,0,0
396,1787218884.60,0.631,4.621,0.066,0.260,0,0,0
397,1787218885.60,0.896,4.648,0.107,0.261,0,0,0
398,1787218886.60,1.159,4.670,0.055,0.261,0,0,0
399,1787218887.60,1.421,4.683,0.047,0.260,0,0,0
400,1787218888.60,1.674,4.706,0.107,0.261,0,0,0
401,1787218889.60,1.939,4.729,0.052,0.261,0,0,0
402,1787218890.60,2.201,4.737,0.016,0.260,0,0,0
403,1787218891.60,2.466,4.744,0.027,0.260,0,0,0
404,1787218892.60,2.731,4.752,0.021,0.260,0,182,0
405,1787218893.60,2.994,4.750,-0.030,0.261,0,253,1
406,1787218894.60,3.258,4.721,-0.235,0.264,0,253,1
407,1787218895.60,3.503,4.617,-0.654,0.253,0,253,1
408,1787218896.60,3.662,4.410,-1.156,0.246,0,223,0
409,1787218897.60,3.707,4.182,-1.603,0.249,0,223,0
410,1787218898.60,3.672,3.986,-1.867,0.073,0,253,1
411,1787218899.60,3.668,3.970,-1.805,0.003,1,253,1
412,1787218900.60,3.667,3.968,-1.735,0.001,1,248,0
413,1787218901.60,3.667,3.968,-1.668,0.001,1,247,0
414,1787218902.60,3.667,3.968,-1.599,0.001,1,247,0
415,1787218903.60,3.667,3.969,-1.532,0.001,1,253,1
416,1787218904.60,3.667,3.970,-1.462,0.002,1,253,1
417,1787218905.60,3.667,3.973,-1.391,0.004,1,253,1
418,1787218906.60,3.675,3.945,-1.242,0.119,0,253,1
419,1787218907.60,3.781,3.749,-1.013,0.261,0,0,0
420,1787218908.60,3.893,3.515,-1.254,0.257,0,0,0
421,1787218909.60,3.989,3.267,-1.086,0.264,0,0,0
422,1787218910.60,4.114,3.021,-1.190,0.258,0,0,0
423,1787218911.60,4.198,2.773,-1.259,0.259,0,0,0
424,1787218912.60,4.299,2.529,-1.149,0.261,0,0,0
425,1787218913.60,4.393,2.277,-1.251,0.259,0,0,0
426,1787218914.60,4.478,2.027,-1.237,0.259,0,0,0
