frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
384,1787210636.55,5.804,-1.945,0.085,0.015,1,0,0
385,1787210637.55,5.804,-1.931,0.183,0.013,1,0,0
386,1787210638.55,5.804,-1.921,0.268,0.011,1,0,0
387,1787210639.55,5.804,-1.911,0.354,0.009,1,0,0
388,1787210640.55,5.804,-1.903,0.436,0.007,1,0,0
389,1787210641.55,5.804,-1.897,0.513,0.005,1,0,0
390,1787210642.55,5.804,-1.892,0.587,0.003,1,0,0
391,1787210643.55,5.804,-1.890,0.657,0.002,1,0,0
392,1787210644.55,5.804,-1.889,0.723,0.000,1,0,0
393,1787210645.55,5.804,-1.889,0.790,0.000,1,0,0
394,1787210646.55,5.831,-1.857,0.943,0.142,0,0,0
395,1787210647.55,5.905,-1.644,1.312,0.258,0,0,0
396,1787210648.55,5.976,-1.395,1.140,0.252,0,0,0
397,1787210649.55,6.103,-1.175,0.981,0.259,0,0,0
398,1787210650.55,6.231,-0.950,1.072,0.262,0,0,0
399,1787210651.55,6.370,-0.727,0.994,0.262,0,0,0
400,1787210652.55,6.476,-0.578,0.922,0.086,0,0,0
401,1787210653.55,6.484,-0.567,0.855,0.000,1,0,0
402,1787210654.55,6.484,-0.567,0.789,0.000,1,0,0
403,1787210655.55,6.485,-0.567,0.722,0.000,1,0,0
404,1787210656.55,6.485,-0.567,0.656,0.002,1,0,0
405,1787210657.55,6.517,-0.544,0.670,0.137,0,0,0
406,1787210658.55,6.675,-0.375,0.924,0.260,0,-1,0
407,1787210659.55,6.828,-0.165,0.941,0.260,0,-1,0
408,1787210660.55,6.981,0.045,0.962,0.258,0,-1,0
409,1787210661.55,7.132,0.257,0.932,0.261,0,-1,0
410,1787210662.55,7.293,0.462,0.918,0.259,0,-1,0
411,1787210663.55,7.449,0.670,0.895,0.260,0,-1,0
412,1787210664.55,7.625,0.861,0.827,0.259,0,-1,0
413,1787210665.55,7.780,1.074,1.156,0.273,0,-1,0
414,1787210666.55,7.880,1.318,1.178,0.260,0,-1,0
415,1787210667.55,7.991,1.534,1.036,0.172,0,-1,0
416,1787210668.55,8.019,1.582,1.110,0.006,1,-1,0
417,1787210669.55,8.012,1.582,1.191,0.008,1,-1,0
